NAME|ADDL CO INFO|ADDRESS 1|ADDRESS 2|CITY|STATE|ZIP|LATITUDE|LONGITUDE
CVS PHARMACY, INC.|DBA: CVS/PHARMACY  # 08437|188 LINDEN ST.||WELLESLEY|MA|02482|42.300425|-71.291743
VIRGINIA CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 06852|16712 JEFFERSON DAVIS HWY.||DUMFRIES|VA|22026|38.589863|-77.304592
EVERGREEN PHARMACY||2690 S WHITE RD STE 200A||SAN JOSE|CA|95148|37.329609|-121.797668
HY-VEE RESSLERS CLINIC PHARMACY 1634||113 N 3RD||LAURENS|IA|50554|42.847028|-94.851628
PUBLIX SUPER MARKETS, INC.|PUBLIX PHARMACY #1167|39883 HIGHWAY 27||DAVENPORT|FL|33837|28.177817|-81.63801
CVS PHARMACY, INC.|DBA: CVS/PHARMACY  # 00944|465 STATION AVENUE||SOUTH YARMOUTH|MA|02664|41.686811|-70.210635
WALGREEN EASTERN CO., INC.|DBA:  WALGREENS #09204|955 MANOR RD.||STATEN ISLAND|NY|10314|40.60336|-74.120529
ECONOMY DRUGS|HOMETOWN DRUGS OF SWEET HOME, INC.|621 MAIN ST. SUITE A||SWEET HOME|OR|97386|44.397461|-122.737928
HY-VEE CLINIC 1628||1012 OKOBOJI AVE||MILFORD|IA|51351|43.32516|-95.149777
HELEN HUNT HEALTH CENTER PHARMACY|PENOBSCOT COMMUNITY HEALTH CENTER, INC|242 BRUNSWICK ST, OLD TOWN|PO BOX 439|BANGOR|ME|04402|44.8012|-68.7783
UK NORTH FORK VALLEY COMMUNITY HEALTH CENTER PHARM|RETAIL PHARMACY|750 MORTON BLVD||HAZARD|KY|41701|37.278531|-83.226987
OLIVEHURST DRUG STORE, INC||4897 OLIVEHURST AVE||OLIVEHURST|CA|95961|39.095923|-121.551304
WALGREEN CO.|DBA:  WALGREENS #10711|1000 E. CENTRAL TEXAS EXPY.||KILLEEN|TX|76541|31.094199|-97.73313
PENNSYLVANIA CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 05898|2801 EGYPT RD.||AUDUBON|PA|19407|40.128403|-75.43195
WALGREEN CO.|DBA:  WALGREENS #09765|5506 N ROAD 68||PASCO|WA|99301|46.276505|-119.186205
THRIFTY WHITE PHARMACY #068||4255 30TH AVE S||FARGO|ND|58104|46.837383|-96.852753
KAISER PERMANENTE SUGAR HILL - BUFORD|KAISER FOUNDATION HEALTH PLAN OF GEORGIA, INC.|MEDICAL CENTER PHARMACY|1435 BROADMOOR BOULEVARD|SUGAR HILL|GA|30518|34.102876|-84.019626
VIRGINIA CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 07948|14566 FOREST RD.||FOREST|VA|24551|37.369608|-79.30045
SAFEWAY INC|SAFEWAY PHARMACY #2645|5802 134TH PLACE SE||EVERETT|WA|98208|47.876299|-122.154487
WAL-MART PHARMACY 10-4412||101 BERNHARDT RD||LAUREL|MT|59044|45.665381|-108.760907
KASEMAN POB ONCOLOGY INFUSION PHARMACY||8300 CONSTITUTION AVE NE BLDG D||ALBUQUERQUE|NM|87110|35.093512|-106.553532
ELY SHOSHONE TRIBE||400 B NEWE VW||ELY|NV|89301|39.227433|-114.870648
PENNSYLVANIA CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 04029|1181 FREEDOM RD.||CRANBERRY TWP|PA|16066|40.682196|-80.12413
WALGREEN CO|DBA: WALGREENS #10526|3250 LAKESHORE AVE STE B||OAKLAND|CA|94610|37.810391|-122.244659
NEW JERSEY CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 02970|700 MAIN ST.||LANOKA HARBOR|NJ|08734|39.861731|-74.173933
ROSAUERS PHARMACY #40||3255 TECHNOLOGY BLVD. W||BOZEMAN|MT|59718|45.6701|-111.0671
CVS ALBANY, L.L.C.|DBA: CVS/PHARMACY  # 07019|150 EAST 42ND ST.||NEW YORK|NY|10017|40.750871|-73.975059
SAFEWAY INC|SAFEWAY PHARMACY #2791|181 W MINERAL AVE||LITTLETON|CO|80120|39.573691|-104.992006
WAL-MART PHARMACY 10-4487|WAL-MART STORES EAST, LP|3581 RICHLAND AVENUE SW||AIKEN|SC|29803|33.563404|-81.767451
THRIFTY PAYLESS, INC.|RITE AID #6481|32450 CLINTON KEITH ROAD||WILDOMAR|CA|92595|33.590094|-117.251496
CVS PHARMACY, INC.|DBA: CVS/PHARMACY  # 08319|ONE DAVIS SQUARE||SOMERVILLE|MA|02144|42.396653|-71.122398
KAISER PERMANENTE STONECREST|KAISER FOUNDATION HEALTH PLAN OF GEORGIA, INC.|MEDICAL CENTER PHARMACY|8011 MALL PARKWAY|LITHONIA|GA|30038|33.692908|-84.097575
GRANT LINE PHARMACY INC.|BEATLE TRAN|2160 W GRANT LINE RD STE 205||TRACY|CA|95377|37.753625|-121.455848
GRAND ST. PAUL CVS, L.L.C.|DBA: CVS/PHARMACY  # 01995|15115 DOVE TRAIL||APPLE VALLEY|MN|55124|44.730981|-93.157742
COBB STREET PHARMACY||520 COBB ST||CADILLAC|MI|49601|44.244107|-85.384833
COMMUNITY CARE PHARMACY||2700 BAKER ST||MUSKEGON HEIGHTS|MI|49444|43.202201|-86.24087
PENNSYLVANIA CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 06916|560 OLD YORK ROAD||NEW CUMBERLAND|PA|17070|40.177252|-76.832404
PACIFIC PHARMACY||11525 BROOKSHIRE AVENUE|SUITE 100|DOWNEY|CA|90241|33.936065|-118.132432
HAPPY HARRY'S INC.|DBA: WALGREENS #11080|6317 LIMESTONE ROAD||HOCKESSIN|DE|19707|39.774207|-75.714507
VIRGINIA CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 04063|1109 BENN'S CHURCH ROAD||SMITHFIELD|VA|23430|36.960689|-76.604783
KENTUCKY CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 07940|1221 FREDERICA ST.||OWENSBORO|KY|42301|37.764322|-87.112403
G & E VENTURES, INC.|DBA GRANITE PHARMACY FRENCHTOWN|16862 BECKWITH ST STE P||FRENCHTOWN|MT|59834|47.01543|-114.230581
WALGREEN CO|DBA: WALGREENS #10884|1081 GA HIGHWAY 96||WARNER ROBINS|GA|31088|32.550663|-83.690921
WALGREEN CO|DBA: WALGREENS #7678|1260 LIBERTY RD||ELDERSBURG|MD|21784|39.404571|-76.951688
NEW JERSEY CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 00208|350 BUCK ROAD||GLASSBORO|NJ|08028|39.673403|-75.118755
PUBLIX SUPER MARKETS, INC.|PUBLIX PHARMACY #0576|5000 OLD BUNCOMBE RD||GREENVILLE|SC|29617|34.911165|-82.427699
CVS ALBANY, L.L.C.|DBA: CVS/PHARMACY  # 01058|41-08 QUEENS BLVD.||SUNNYSIDE|NY|11104|40.743384|-73.923121
GEORGIA CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 04138|2720 LOGANVILLE HWY||LOGANVILLE|GA|30052|33.880751|-83.936979
PENNSYLVANIA CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 00258|5703 STEUBENVILLE PIKE||MC KEES ROCKS|PA|15136|40.451912|-80.134617
LOUISIANA CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 01661|17122 AIRLINE HWY.||PRAIRIEVILLE|LA|70769|30.319712|-90.977806
NORTH CAROLINA CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 07943|8101 KENSINGTON DR.||WAXHAW|NC|28173|34.954877|-80.75673
ARIZONA CVS STORES, L.L.C.|DBA: CVS/PHARMACY  # 03383|7550 SOUTH 19TH AVE.||PHOENIX|AZ|85041|33.378274|-112.099281
WISCONSIN CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 01267|7550 W. PERKINS PLACE||MILWAUKEE|WI|53216|43.091065|-88.006208
MARSHFIELD CLINIC PHARMACY||390 ORBITING DR||MOSINEE|WI|54455|44.782966|-89.682728
CLEVELAND CLINIC BEACHWOOD PHARMACY||26900 CEDAR RD|SUITE BDN-10|BEACHWOOD|OH|44122|41.500524|-81.489162
ELLIS HOSPITAL|BELLEVUE WOMANS CARE CENTER DIVISION|2210 TROY SCHENECTADY RD|PHARMACY DEPARTMENT|NISKAYUNA|NY|12309|42.792556|-73.879181
WALGREEN CO.|DBA:  WALGREENS #10255|5975 WEDDINGTON MONROE RD.||MATTHEWS|NC|28104|35.001202|-80.701124
PUBLIX ALABAMA, LLC|PUBLIX PHARMACY #1185|12070 COUNTY LINE RD.|SUITE C|MADISON|AL|35756|34.729108|-86.786555
WAL-MART PHARMACY 10-4293||2435 EAST BASELINE ROAD||PHOENIX|AZ|85042|33.377565|-112.02962
GERMAN DOBSON CVS, L.L.C.|DBA: CVS/PHARMACY  # 07862|10160 BELL ROAD EAST||SCOTTSDALE|AZ|85260|33.640304|-111.861953
KINTEGRA FAMILY MEDICINE - STATESVILLE PHARMACY||1022 SHELTON AVE STE C||STATESVILLE|NC|28677|35.769791|-80.88485
THRIFTY PAYLESS, INC.|RITE AID #6462|27000 MILLER BAY RD NE||KINGSTON|WA|98346|47.8089|-122.5417
THRIFTY PAYLESS, INC.|RITE AID #6538|19035 BEAR VALLEY ROAD||APPLE VALLEY|CA|92308|34.470802|-117.248184
PHARMERICA||1214 NORTH MARKET BOULEVARD|SUITE C|SACRAMENTO|CA|95834|38.646234|-121.489174
WALGREEN EASTERN CO., INC.|DBA:  WALGREENS #10159|201 S. JAMES ST.||ROME|NY|13440|43.209271|-75.458811
PHARMERICA||4910 E. ASHLAN AVENUE|SUITE 111|FRESNO|CA|93726|36.793732|-119.730877
PHARMERICA||8930 ACTIVITY ROAD|SUITE K|SAN DIEGO|CA|92126|32.896522|-117.133944
WALGREEN EASTERN CO., INC.|DBA:  WALGREENS #10384|3020 ROUTE 50||SARATOGA SPRINGS|NY|12866|43.100639|-73.747506
PHARMERICA||32980 ALVARADO-NILES ROAD|SUITE 836/846|UNION CITY|CA|94587|37.594019|-122.045331
PHARMERICA||5574 EVERGLADES|UNIT A|VENTURA|CA|93003|34.258531|-119.215698
KEVITHAN CORPORATION DBA|THE MEDICINE SHOPPE|2173 PICKWICK DR||CAMARILLO|CA|93010|34.222415|-119.040649
KPH HEALTHCARE SERVICES, INC.|KINNEY DRUGS #95|1954 SARANAC AVENUE||LAKE PLACID|NY|12946|44.296015|-74.009419
WALGREEN CO|DBA: WALGREENS #10694|5780 TERRY RD||BYRAM|MS|39272|32.186985|-90.259489
BARTELL DRUGS #06967||1929 QUEEN ANNE AVE NORTH||SEATTLE|WA|98109|47.636298|-122.357152
CVS ALBANY, L.L.C.|DBA: CVS/PHARMACY  # 00168|800 HOOPER RD., SUITE 500||ENDWELL|NY|13760|42.128277|-76.028592
VICTORY DISTRIBUTORS, LLC|DBA HANNAFORD SUPERMARKET & PHARMACY #8017|55 RUSSELL STREET||WALTHAM|MA|02453|42.37554|-71.244338
UPMC MERCY PHARMACY||1400 LOCUST ST||PITTSBURGH|PA|15219|40.43627|-79.985198
SUNSHINE PHARMACY||206 E STATE ST STE 1||BLACK MOUNTAIN|NC|28711|35.619104|-82.318643
RED LODGE DRUG INC.||211 N BROADWAY AVE|PO BOX 1030|RED LODGE|MT|59068|45.189355|-109.247363
LIBERTY PHARMACY||8650 SPICEWOOD SPRINGS RD STE 106||AUSTIN|TX|78759|30.433424|-97.771774
TARA'S THRIFTY WHITE, LLC||610 MAIN AVE||OAKES|ND|58474|46.138733|-98.09165
WAL-MART PHARMACY #10-1139||200 WAL-MART WAY||MOREHEAD|KY|40351|38.1539|-83.4961
CYPRESS PHARMACY, INC||9451 CYPRESS LAKE DR||FORT MYERS|FL|33919|26.545176|-81.911277
WAL-MART PHARMACY 10-4460||12001 MAUMELLE BLVD||N. LITTLE ROCK|AR|72113|34.830344|-92.394869
SEELEY SWAN PHARMACY|ATTN: KAREN DOVE|PO BOX 930|3027 HWY 83, LAZY PINES MALL #J|SEELEY LAKE|MT|59868|47.247056|-113.618201
THE VONS COMPANIES INC|VONS PHARMACY #2832|1600 FOOTHILL BLVD||LA VERNE|CA|91750|34.115905|-117.773531
GARFIELD BEACH CVS, L.L.C.|DBA: CVS/PHARMACY  # 03117|1651 BELLEVUE RD||ATWATER|CA|95301|37.360569|-120.611199
MARSHFIELD CLINIC PHARMACY||1700 W STOUT ST||RICE LAKE|WI|54868|45.506765|-91.756491
IOLA PHARMACY CLINIC|IOLA PHARMACY, INC|1408 EAST ST||IOLA|KS|66749|37.923095|-95.387501
GENOA HEALTHCARE LLC||5982 RHODES ROAD||KENT|OH|44240|-81.327472|-81.327472
SINKS PHARMACY||606 HIGHWAY 63 S|P.O. BOX 606|VIENNA|MO|65582|38.180625|-91.947827
CONNECTICUT CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 04149|54 EAST HIGH ST.||EAST HAMPTON|CT|06424|41.584763|-72.497653
CLINICA CAMPESINA - PECOS||1701 W 72ND AVE|1ST FLOOR|DENVER|CO|80221|39.827921|-105.007456
PUBLIX SUPER MARKETS, INC.|PUBLIX PHARMACY #1192|255 N. W. COMMONS LOOP||LAKE CITY|FL|32055|30.181107|-82.664467
CVS PHARMACY, INC.|DBA: CVS/PHARMACY  # 03197|775 E. US HWY 80||FORNEY|TX|75126|32.741215|-96.445768
GRX HOLDINGS, LLC|MEDICAP PHARMACY|250 SE GATEWAY DRIVE||GRIMES|IA|50111|41.687277|-93.780643
CVS PHARMACY, INC.|DBA: CVS/PHARMACY  # 04186|1950 BAGDAD RD.||CEDAR PARK|TX|78613|30.530166|-97.844875
WEST VIRGINIA CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 01308|46 MIDDLEWAY PIKE||INWOOD|WV|25428|39.357413|-78.039064
DOTZLER PHARMACIES, INC. DBA LEHAN PHARMACY||317 MAIN ST||MINDEN|IA|51553|41.467227|-95.541726
CVS PHARMACY, INC.|DBA: CVS/PHARMACY  # 03505|102 NORTH US 81||KYLE|TX|78640|29.992169|-97.874835
GRAND ST. PAUL CVS, L.L.C.|DBA: CVS/PHARMACY # 03313|1471 ROBERT STREET S||WEST SAINT PAUL|MN|55118|44.902101|-93.081207
CVS PHARMACY, INC.|DBA: CVS/PHARMACY  # 02876|201 S. PRESTON RD.||PROSPER|TX|75078|33.227809|-96.794811
THRIFTY WHITE PHARMACY #769||2000 PAUL BUNYAN DR NW||BEMIDJI|MN|56601|47.492888|-94.908327
KAISER PERMANENTE PHRMCY #156||1301 CALIFORNIA ST.||REDLANDS|CA|92374|34.072139|-117.228542
DILWORTH DRUGS, LLC|DBA DILWORTH DRUG|1300-B EAST BLVD||CHARLOTTE|NC|28203|35.201603|-80.844729
HAPPY HARRY'S INC.|DBA: WALGREENS #11621|22898 SUSSEX HWY||SEAFORD|DE|19973|38.66141|-75.594179
COMMUNITY COMPOUNDING PHARMACY||6025 JEAN RD||LAKE OSWEGO|OR|97035|45.397378|-122.739163
EAST SIDE FAMILY CLINIC PHARMACY||895 7TH ST E||SAINT PAUL|MN|55106|44.964163|-93.062431
MARYLAND CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 07952|630 EXETER ST.||BALTIMORE|MD|21202|39.284543|-76.600481
PHARMACY CORPORATION OF AMERICA|D/B/A PHARMERICA|350 MYLES STANDISH BLVD.|STE 104|TAUNTON|MA|02780|41.954769|-71.137378
SAFEWAY INC|SAFEWAY PHARMACY #1624|735 N.W. GILMAN BLVD||ISSAQUAH|WA|98027|47.544266|-122.050314
CASTLE HILL DRUGS INC.||674 CASTLE HILLS AVE||BRONX|NY|10473|40.820757|-73.848238
BUNTING FAMILY PHARMACY||1337 NEW RD UNIT A||NORTHFIELD|NJ|08225|39.374296|-74.554963
WALGREEN CO.|DBA: WALGREENS #10321|348 HIGHWAY 90||WAVELAND|MS|39576|30.3068|-89.37681
MISSISSIPPI CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 03426|6040 GOODMAN RD.||WALLS|MS|38680|34.962619|-90.097374
GENOA HEALTHCARE LLC||875 W MORENO AVENUE||COLORADO SPRINGS|CO|80905|38.824789|-104.842505
TENNESSEE CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 02179|4058 FRANKLIN RD.||MURFREESBORO|TN|37128|35.844395|-86.469085
PHARMERICA||83 VERMONT AVENUE|UNIT 2|WARWICK|RI|02888|41.740332|-71.441623
KANSAS CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 04521|22700 W. 55TH TERRACE||SHAWNEE|KS|66226|39.028048|-94.848663
WALGREEN CO.|DBA:  WALGREENS #11524|5627 W 13400 S||HERRIMAN|UT|84096|40.507737|-112.024813
SOUTH CAROLINA CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 01200|1002 SAMS CROSSING RD.||COLUMBIA|SC|29229|34.14052|-80.938579
BELCOURT DRUG, INC.||9775 BIA ROAD 9||BELCOURT|ND|58316||
GARFIELD BEACH CVS, L.L.C.|DBA: CVS/PHARMACY  # 05551|109 SOUTH WEST ST.||TULARE|CA|93274|36.205624|-119.367002
PHYSICIANS PHARMACY & MEDICAL SUPPLY||40 E ALEXANDRINE ST||DETROIT|MI|48201|42.350766|-83.059077
DELCO DRUGS & SPECIALTY PHARMACY INC.|DELCO DRUGS & SPECIALTY PHARMACY INC.|3833 RICHMOND AVE||STATEN ISLAND|NY|10312|40.544824|-74.165361
MISSISSIPPI CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 04376|1209 SUNSET DR.||GRENADA|MS|38901|33.773029|-89.82184
CARMICHAEL CASHWAY PHARMACY||1002 N PARKERSON AVE||CROWLEY|LA|70526|30.219405|-92.375883
CVS ALBANY, L.L.C.|DBA: CVS/PHARMACY  # 04121|20 MERRICK RD.||AMITYVILLE|NY|11701|40.671749|-73.422544
GARFIELD BEACH CVS, L.L.C.|DBA: CVS/PHARMACY  # 08436|27310 BASELINE||HIGHLAND|CA|92346|34.121378|-117.208555
PUBLIX SUPER MARKETS, INC.|PUBLIX PHARMACY #1225|4739 HIGHWAY 90||PACE|FL|32571|30.603291|-87.125961
WALGREEN CO.|DBA:  WALGREENS #11734|1315 N. STATE ST.||PROVO|UT|84604|40.25268|-111.669178
WALGREEN CO|DBA: WALGREENS #12042|2901 CENTER AVENUE||ESSEXVILLE|MI|48732|43.594942|-83.846955
WALGREEN CO|DBA: WALGREENS #11651|4700 HIGHWAY 280 SUITE 1||BIRMINGHAM|AL|35242|33.422468|-86.70013
WALGREEN CO|DBA: WALGREENS #12143|5504 BALBOA AVE||SAN DIEGO|CA|92111|32.820147|-117.180155
KAISER PERMANENTE PHRMCY #120|PINOLE MOB PHARMACY|1301 PINOLE VALLEY ROAD|1ST FLOOR|PINOLE|CA|94564|37.999499|-122.28595
WALGREEN CO|DBA: WALGREENS #10084|1150 11TH AVENUE||HELENA|MT|59601|46.589872|-112.02126
SAFEWAY INC|SAFEWAY PHARMACY #1846|8925 MADISON AVENUE||FAIR OAKS|CA|95628|38.664233|-121.223524
ONCOLOGY HEMATOLOGY ASSOC|OF CENTRAL ILLINOIS PHARMACY|8940 N WOOD SAGE RD||PEORIA|IL|61615|40.795685|-89.665297
WALGREEN CO.|DBA:  WALGREENS #12115|2320 23RD ST||COLUMBUS|NE|68601|41.438731|-97.356071
WOODWARD DETROIT CVS, L.L.C.|DBA: CVS/PHARMACY  # 05741|7488 VILLAGE CENTER DR.||WHITMORE LAKE|MI|48189||
VALLEY HEALTH CENTER @ GILROY PHARMACY||7475 CAMINO ARROYO|SUITE 1025|GILROY|CA|95020|37.0112|-121.557045
SAFEWAY INC|SAFEWAY PHARMACY #3124|1187 S MAIN ST||MANTECA|CA|95337|37.786655|-121.216193
HOOK-SUPERX, L.L.C.|DBA: CVS/PHARMACY  # 00068|705 WEST TRAFALGAR POINT  WAY||TRAFALGAR|IN|46181|39.411834|-86.156829
GEORGIA CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 04522|800 E WEST CONNECTOR||AUSTELL|GA|30106|33.857053|-84.576994
CVS PHARMACY, INC.|DBA: CVS/PHARMACY  # 02580|7442 S. STAPLES ST.||CORPUS CHRISTI|TX|78413|27.667493|-97.394919
WALGREEN EASTERN CO., INC.|DBA:  WALGREENS #11376|142 LOUDON RD.||CONCORD|NH|03301|43.216193|-71.506762
WALGREEN CO.|DBA:  WALGREENS #10976|9001 WOODY TERRACE|SUITE B|CLINTON|MD|20735|38.765449|-76.88629
LIFE PHARMA II INC|D/B/A LIFE PHARMACY|471 LENOX AVE||NEW YORK|NY|10037|40.813269|-73.941981
WALGREEN CO.|DBA:  WALGREENS #11636|S70W15775 JANESVILLE RD.||MUSKEGO|WI|53150|42.917495|-88.111309
HY-VEE PHARMACY (1619)||500 S. FREMONT STREET||SHENANDOAH|IA|51601|40.762082|-95.385291
HY-VEE PHARMACY (1221)||115 WILMAR AVE||GRAND ISLAND|NE|68803|40.918029|-98.381601
UPPER SAN JUAN HEALTH SERVICE DISTRICT|DBA PAGOSA SPRINGS MEDICAL CENTER|95 S PAGOSA BLVD||PAGOSA SPRINGS|CO|81147|37.252171|-107.078877
CVS PHARMACY, INC.|DBA: CVS/PHARMACY  # 00485|1233 PRECINCT LINE RD.||HURST|TX|76053|32.832719|-97.186499
CVS STATE CAPITAL, L.L.C.|DBA: CVS/PHARMACY  # 00273|446 SABATTUS ST.||LEWISTON|ME|04240|44.101382|-70.19327
WALGREEN EASTERN CO., INC.|DBA:  WALGREENS #10462|571 NASHUA ST.||MILFORD|NH|03055|42.82347|-71.624223
MICHELLE'S PHARMACY, INC||274 N BROAD ST||CARLINVILLE|IL|62626|39.283526|-89.881975
MEDICMASTERS PHARMACY &SURGICAL SUPPLIES INC.|MEDICMASTERS PHARMACY AND SURGICAL SUPPLIES I|169-26 JAMAICA AVE||JAMAICA|NY|11432|40.70689|-73.789743
KINES FAMILY PHARMACY INC.||6097 SISSONVILLE DR||CHARLESTON|WV|25312|38.466763|-81.669528
PUBLIX SUPER MARKETS, INC.|PUBLIX PHARMACY #1177|7117 MERRILL ROAD||JACKSONVILLE|FL|32277|30.35314|-81.578853
THRIFTY PAYLESS, INC.|RITE AID #6489|8008 PANAMA RD||LAMONT|CA|93241|35.267103|-118.915031
THRIFTY PAYLESS, INC.|RITE AID #6495|9333 WHITTIER BLVD||PICO RIVERA|CA|90660|33.999308|-118.078666
PHILS DISCOUNT DRUGS||702 E. LINCOLNWAY||LAPORTE|IN|46350|41.617837|-86.705493
KAISER PERMANENTE PHRMCY #374||6650 ALTON PKWY, 1ST FLR||IRVINE|CA|92618|33.658846|-117.773602
CLINIC PHARMACY||1400 29TH ST S|PO BOX 7213|GREAT FALLS|MT|59405|47.490455|-111.258258
PLAZA PHARMACY||2800 11TH AVE S||GREAT FALLS|MT|59405|47.492253|-111.258241
SILVERTIP PHARMACY|PIC: CLIFFORD JOSH MORRIS|120 N CANYON ST STE F|P.O. BOX 30|WEST YELLOWSTONE|MT|59758|44.66119|-111.100146
WAL-MART PHARMACY 10-2197||2016 MILLENIUM BLVD||CORTLAND|OH|44410|41.273121|-80.773771
WAL-MART PHARMACY 10-4423||5680 HAMMONDS MILL ROAD||MARTINSBURG|WV|25404|39.544712|-77.908337
SSM HEALTH CARE ST LOUIS|SSM HEALTH ST JOSEPH HOSPITAL - WENTZVILLE|500 MEDICAL DR|PHARMACY|WENTZVILLE|MO|63385|38.822413|-90.880742
RITE AID OF NEW YORK, INC.|RITE AID #7829|1701 ROUTE 9||CLIFTON PARK|NY|12065|42.863366|-73.768975
WALGREEN CO|DBA: WALGREENS #10071|1217 22ND ST. NW||WASHINGTON|DC|20037|38.905847|-77.048613
THRIFTY PAYLESS, INC.|RITE AID #6548|14115 LAKERIDGE CIRCLE||MAGALIA|CA|95954|39.818286|-121.591492
WALGREEN CO|DBA: WALGREENS #11513|5011 W. SLAUGHTER LN BLDG 4||AUSTIN|TX|78749|30.199755|-97.864374
ARIZONA CVS STORES, L.L.C.|DBA: CVS/PHARMACY  # 07022|75 N. LAKE HAVASU AVE.||LAKE HAVASU CITY|AZ|86403|34.475811|-114.346121
WALGREEN CO|DBA: WALGREENS #10796|2414 SYLVESTER RD||ALBANY|GA|31705|31.574568|-84.09277
WAL-MART PHARMACY 10-4370||1550 EAST NEWLANDS DRIVE||FERNLEY|NV|89408|39.608593|-119.217349
PROFESSIONAL PHARMACY||140 ROXBORO RD.||OXFORD|NC|27565|36.322689|-78.595644
HY-VEE PHARMACY #1658||2951 SW WANAMAKER RD||TOPEKA|KS|66614|39.013564|-95.762558
HOLIDAY CVS, L.L.C.|DBA: CVS/PHARMACY  # 03550|11801 PANAMA CITY BEACH PKWY.||PANAMA CITY BEACH|FL|32407|30.200763|-85.820191
WAL-MART PHARMACY 10-4201||66 STATE ROUTE #344||EDGEWOOD|NM|87015||
PUBLIX SUPER MARKETS, INC.|PUBLIX PHARMACY #1193|9525 SOUTH SUNCOAST BLVD||HOMOSASSA|FL|34446|28.723279|-82.551471
GRAND ST. PAUL CVS, L.L.C.|DBA: CVS/PHARMACY  # 07172|2001 NICOLLETT  AVE.||MINNEAPOLIS|MN|55404|44.962543|-93.277614
WOODWARD DETROIT CVS, L.L.C.|DBA: CVS/PHARMACY  #103|44300 5 MILE RD||NORTHVILLE|MI|48168|42.405254|-83.539021
WALGREEN CO|DBA: WALGREENS #11264|21790 21 MILE RD||MACOMB|MI|48044|42.643562|-82.897792
CAMP RILEY DRUG INC DBA PHARMASAVE MONROE||17788 147TH ST SE||MONROE|WA|98272|47.863569|-121.992266
CVS PHARMACY, INC.|DBA: CVS/PHARMACY  # 00109|1010 REVERE BEACH PKWY||CHELSEA|MA|02150|42.405344|-71.020502
CVS PHARMACY, INC.|DBA: CVS/PHARMACY  # 05939|242 CAMBRIDGE ST.||BURLINGTON|MA|01803|42.513301|-71.202534
HOOK-SUPERX, L.L.C.|DBA: CVS/PHARMACY  # 01367|13090 PETIGRU DR.||CARMEL|IN|46032|39.976797|-86.205602
PERKINS FAMILY CLINIC PHARMACY|IOWA TRIBE OF OKLAHOMA|509 E HWY 33||PERKINS|OK|74059|35.9856|-97.0258
HOLIDAY CVS, L.L.C.|DBA: CVS/PHARMACY  # 00113|2780 NE 8TH ST.||HOMESTEAD|FL|33033|25.477295|-80.436632
SWEDISH MEDICAL CENTER BALLARD||5300 TALLMAN AVE NW||SEATTLE|WA|98107|47.667427|-122.379612
CVS MANCHESTER NH, L.L.C.|DBA: CVS/PHARMACY  # 00841|4 HALL ST.||CONCORD|NH|03301|43.194311|-71.528051
WAL-MART PHARMACY # 10-4520||4021LAGNIAPPE WAY||TALLAHASSEE|FL|32317|30.462732|-84.216762
VIRGINIA CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 00947|28 ABBY RD.||PALMYRA|VA|22963|37.899418|-78.312267
MONTANA CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 05301|1311 GRAND AVE.||BILLINGS|MT|59102|45.784219|-108.548406
WALGREEN CO|DBA: WALGREENS #11306|8 NW MAIN ST||WILLISTON|FL|32696|29.387429|-82.448045
DUANE READE PHCY. DEPT.||110 NEWARK AVENUE||JERSEY CITY|NJ|07302|40.719959|-74.042552
MEIJER PHARMACY #234||2811 LONDON-GROVEPORT ROAD||GROVE CITY|OH|43123|39.839411|-83.08059
MEIJER PHARMACY #246||8300 MEIJER DRIVE||CANAL WINCHESTER|OH|43110|39.848121|-82.778266
MEIJER PHARMACY #241||7150 EXECUTIVE BLVD.||HUBER HEIGHTS|OH|45424|39.87034|-84.110352
